persona_id,country,sex,age_group,education,n_respondents,question_id,question_text,scale_description,mean_response
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q77,How much confidence do you have in major companies?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.89
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q78,How much confidence do you have in banks?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.77
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q79,How much confidence do you have in environmental organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.57
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q8,Do you consider independence to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.39
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q80,How much confidence do you have in women's organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.63
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q81,How much confidence do you have in charitable or humanitarian organizations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.38
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q82,How much confidence do you have in the regional intergovernmental organization?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.86
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q83,How much confidence do you have in the United Nations?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.69
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q84,How much confidence do you have in the International Monetary Fund (IMF)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.98
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q85,How much confidence do you have in the International Criminal Court (ICC)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.85
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q86,How much confidence do you have in the North Atlantic Treaty Organization (NATO)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.67
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q87,How much confidence do you have in the World Bank?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.97
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q88,How much confidence do you have in the World Health Organization (WHO)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.57
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q89,How much confidence do you have in the World Trade Organization (WTO)?,"1=A great deal, 2=Quite a lot, 3=Not very much, 4=None at all",2.86
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q9,Do you consider hard work to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.25
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q90,Should international organizations prioritize being effective or being democratic?,1=Being effective to 10=Being democratic,4.99
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q95,Are you a member of a sport or recreational organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.35
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q96,"Are you a member of an art, music or educational organization?","0=Don't belong, 1=Inactive member, 2=Active member",0.32
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q97,Are you a member of a labor union?,"0=Don't belong, 1=Inactive member, 2=Active member",0.41
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q98,Are you a member of a political party?,"0=Don't belong, 1=Inactive member, 2=Active member",0.6
USA_Male_30-49_Medium,USA,Male,30-49,Medium,190,Q99,Are you a member of an environmental organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.21
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q1,How important is family in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.19
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q10,Do you consider feeling of responsibility to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.35
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q100,Are you a member of a professional association?,"0=Don't belong, 1=Inactive member, 2=Active member",0.81
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q101,Are you a member of a humanitarian or charitable organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.79
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q102,Are you a member of a consumer organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.29
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q103,Are you a member of a self-help group or mutual aid group?,"0=Don't belong, 1=Inactive member, 2=Active member",0.23
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q104,Are you a member of a women's group?,"0=Don't belong, 1=Inactive member, 2=Active member",0.02
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q105,Are you a member of any other organization?,"0=Don't belong, 1=Inactive member, 2=Active member",0.5
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q106,Where would you place your views on income equality vs. incentives for individual effort?,1=Incomes should be more equal to 10=Greater incentives for individual effort,5.11
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q107,Where would you place your views on private vs. government ownership of business?,1=Private ownership should be increased to 10=Government ownership should be increased,3.16
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q108,Where would you place your views on government vs. personal responsibility?,1=Government should take more responsibility to 10=People should take more responsibility,5.88
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q109,Where would you place your views on whether competition is good or harmful?,1=Competition is good to 10=Competition is harmful,2.48
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q11,Do you consider imagination to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.67
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q110,Where would you place your views on whether hard work brings a better life?,1=Hard work usually brings a better life to 10=It is more a matter of luck and connections,3.28
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q111,Which comes closer to your view on environment vs. economic growth?,"1=Protecting environment priority, 2=Economic growth priority, 3=Other",1.69
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q112,How would you rate corruption in your country?,1=No corruption to 10=Abundant corruption,7.48
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q113,How many state authorities do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.28
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q114,How many business executives do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.34
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q115,How many local authorities do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.19
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q116,How many civil service providers do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.06
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q117,How many journalists and media do you believe are involved in corruption?,"1=None of them, 2=Few of them, 3=Most of them, 4=All of them",2.29
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q118,How often do ordinary people have to pay a bribe to get services?,"1=Never, 2=Rarely, 3=Frequently, 4=Always",1.81
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q119,"Do you agree that on the whole, women are less corrupt than men?","1=Strongly agree, 2=Agree, 3=Disagree, 4=Strongly disagree, 0=Hard to say",1.9
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q12,Do you consider tolerance and respect for other people to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.29
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q120,How high is the risk of being held accountable for bribery in this country?,1=No risk at all to 10=Very high risk,5.48
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q121,How would you evaluate the impact of immigrants on the development of your country?,"1=Very bad, 2=Quite bad, 3=Neither good nor bad, 4=Quite good, 5=Very good",3.61
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q122,Immigration fills important job vacancies.,"0=Disagree, 1=Hard to say, 2=Agree",1.73
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q123,Immigration strengthens cultural diversity.,"0=Disagree, 1=Hard to say, 2=Agree",1.62
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q124,Immigration increases the crime rate.,"0=Disagree, 1=Hard to say, 2=Agree",1.09
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q125,Immigration gives asylum to political refugees persecuted elsewhere.,"0=Disagree, 1=Hard to say, 2=Agree",1.43
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q126,Immigration increases the risks of terrorism.,"0=Disagree, 1=Hard to say, 2=Agree",1.14
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q127,Immigration offers people from poor countries a better living.,"0=Disagree, 1=Hard to say, 2=Agree",1.62
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q128,Immigration increases unemployment.,"0=Disagree, 1=Hard to say, 2=Agree",1.06
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q129,Immigration leads to social conflict.,"0=Disagree, 1=Hard to say, 2=Agree",1.33
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q13,"Do you consider thrift, saving money and things to be especially important for children to learn at home?","1=Mentioned, 2=Not mentioned",1.67
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q130,What should the government do about people from other countries coming to work?,"1=Let anyone come, 2=Let people come if jobs available, 3=Strict limits, 4=Prohibit",2.34
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q131,How secure do you feel these days?,"1=Very secure, 2=Quite secure, 3=Not very secure, 4=Not at all secure",2.19
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q132,How frequently do robberies occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",3.25
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q133,How frequently does alcohol consumption in the streets occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",3.31
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q134,How frequently does police or military interference with private life occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",3.52
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q135,How frequently does racist behavior occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",3.21
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q136,How frequently does drug sale in streets occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",3.4
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q137,How frequently does street violence and fights occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",3.53
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q138,How frequently does sexual harassment occur in your neighborhood?,"1=Very frequently, 2=Quite frequently, 3=Not frequently, 4=Not at all frequently",3.42
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q139,"For security reasons, have you avoided carrying much money?","1=Yes, 2=No",1.45
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q14,Do you consider determination and perseverance to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.51
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q140,"For security reasons, have you preferred not to go out at night?","1=Yes, 2=No",1.69
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q141,"For security reasons, have you carried a knife, gun or other weapon?","1=Yes, 2=No",1.82
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q142,How worried are you about losing your job or not finding a job?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.93
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q143,How worried are you about not being able to give your children a good education?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",3.28
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q144,Have you been the victim of a crime during the past year?,"1=Yes, 2=No",1.95
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q145,Has someone in your family been the victim of a crime during the past year?,"1=Yes, 2=No",1.88
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q146,How worried are you about a war involving your country?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.01
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q147,How worried are you about a terrorist attack?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",2.17
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q148,How worried are you about a civil war?,"1=Very much, 2=A good deal, 3=Not much, 4=Not at all",3.09
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q149,"If you had to choose between freedom and equality, which would you consider more important?","1=Freedom, 2=Equality",1.16
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q150,"If you had to choose between freedom and security, which would you consider more important?","1=Freedom, 2=Security",1.13
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q151,"If it came to that, would you be willing to fight for your country?","1=Yes, 2=No",1.26
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q152,What should be the most important aim of the country for the next ten years? (First choice),"1=High economic growth, 2=Strong defense, 3=More say in jobs/community, 4=More beautiful cities",1.74
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q153,What should be the most important aim of the country for the next ten years? (Second choice),"1=High economic growth, 2=Strong defense, 3=More say in jobs/community, 4=More beautiful cities",1.8
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q154,Which is most important? (First choice),"1=Maintaining order, 2=Giving people more say, 3=Fighting rising prices, 4=Protecting free speech",2.72
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q155,Which is most important? (Second choice),"1=Maintaining order, 2=Giving people more say, 3=Fighting rising prices, 4=Protecting free speech",2.4
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q156,Which is most important? (First choice),"1=Stable economy, 2=More humane society, 3=Ideas count more than money, 4=Fight against crime",1.79
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q157,Which is most important? (Second choice),"1=Stable economy, 2=More humane society, 3=Ideas count more than money, 4=Fight against crime",2.7
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q158,"Science and technology are making our lives healthier, easier, and more comfortable.",1=Completely disagree to 10=Completely agree,7.72
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q159,"Because of science and technology, there will be more opportunities for the next generation.",1=Completely disagree to 10=Completely agree,7.35
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q16,Do you consider not being selfish (unselfishness) to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.72
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q161,One of the bad effects of science is that it breaks down people's ideas of right and wrong.,1=Completely disagree to 10=Completely agree,3.17
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q162,It is not important for me to know about science in my daily life.,1=Completely disagree to 10=Completely agree,2.72
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q163,Would you say the world is better off or worse off because of science and technology?,1=A lot worse off to 10=A lot better off,8.37
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q17,Do you consider obedience to be especially important for children to learn at home?,"1=Mentioned, 2=Not mentioned",1.88
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q176,How much do you agree that one often has trouble deciding which moral rules are right?,1=Completely agree to 10=Completely disagree,6.42
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q177,Can claiming government benefits to which you are not entitled ever be justified?,1=Never justifiable to 10=Always justifiable,1.91
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q178,Can avoiding a fare on public transport ever be justified?,1=Never justifiable to 10=Always justifiable,1.99
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q179,Can stealing property ever be justified?,1=Never justifiable to 10=Always justifiable,1.46
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q18,Would you not like to have drug addicts as neighbors?,"1=Mentioned, 2=Not mentioned",1.03
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q180,Can cheating on taxes ever be justified?,1=Never justifiable to 10=Always justifiable,1.95
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q181,Can someone accepting a bribe in the course of their duties ever be justified?,1=Never justifiable to 10=Always justifiable,1.31
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q182,Can homosexuality ever be justified?,1=Never justifiable to 10=Always justifiable,6.39
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q183,Can prostitution ever be justified?,1=Never justifiable to 10=Always justifiable,4.01
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q184,Can abortion ever be justified?,1=Never justifiable to 10=Always justifiable,5.02
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q185,Can divorce ever be justified?,1=Never justifiable to 10=Always justifiable,6.59
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q186,Can sex before marriage ever be justified?,1=Never justifiable to 10=Always justifiable,6.7
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q187,Can suicide ever be justified?,1=Never justifiable to 10=Always justifiable,3.54
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q188,Can euthanasia ever be justified?,1=Never justifiable to 10=Always justifiable,5.55
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q189,Can a man beating his wife ever be justified?,1=Never justifiable to 10=Always justifiable,1.07
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q19,Would you not like to have people of a different race as neighbors?,"1=Mentioned, 2=Not mentioned",1.97
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q190,Can parents beating children ever be justified?,1=Never justifiable to 10=Always justifiable,1.61
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q191,Can violence against other people ever be justified?,1=Never justifiable to 10=Always justifiable,2.39
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q192,"Can terrorism as a political, ideological or religious means ever be justified?",1=Never justifiable to 10=Always justifiable,1.39
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q193,Can having casual sex ever be justified?,1=Never justifiable to 10=Always justifiable,5.58
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q194,Can political violence ever be justified?,1=Never justifiable to 10=Always justifiable,2.28
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q195,Can the death penalty ever be justified?,1=Never justifiable to 10=Always justifiable,5.74
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q196,Should the government have the right to keep people under video surveillance in public areas?,"1=Definitely should, 2=Probably should, 3=Probably should not, 4=Definitely should not",2.14
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q197,Should the government have the right to monitor all e-mails and information on the Internet?,"1=Definitely should, 2=Probably should, 3=Probably should not, 4=Definitely should not",3.25
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q198,Should the government have the right to collect information about anyone without their knowledge?,"1=Definitely should, 2=Probably should, 3=Probably should not, 4=Definitely should not",3.16
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q199,How interested would you say you are in politics?,"1=Very interested, 2=Somewhat interested, 3=Not very interested, 4=Not at all interested",1.79
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q2,How important are friends in your life?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.63
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q20,Would you not like to have people who have AIDS as neighbors?,"1=Mentioned, 2=Not mentioned",1.93
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q200,"When you get together with friends, do you discuss political matters?","1=Frequently, 2=Occasionally, 3=Never",1.14
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q201,How often do you use daily newspapers to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.76
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q202,How often do you use TV news to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",1.78
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q203,How often do you use radio news to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.1
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q204,How often do you use mobile phone to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.4
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q205,How often do you use email to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.51
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q206,How often do you use the Internet to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",1.52
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q207,"How often do you use social media (Facebook, Twitter, etc.) to obtain information?","1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.99
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q208,How often do you talk with friends or colleagues to obtain information?,"1=Daily, 2=Weekly, 3=Monthly, 4=Less than monthly, 5=Never",2.11
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q209,"Have you signed a petition, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.19
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q21,Would you not like to have immigrants/foreign workers as neighbors?,"1=Mentioned, 2=Not mentioned",1.93
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q210,"Have you joined in boycotts, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.64
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q211,"Have you attended peaceful demonstrations, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.83
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q212,"Have you joined strikes, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",2.23
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q213,"Have you donated to a group or campaign, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.47
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q214,"Have you contacted a government official, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.37
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q216,"Have you encouraged others to vote, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.19
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q217,"Have you searched online for information about politics, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",1.4
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q218,"Have you signed an electronic petition, might you do it, or would you never do it?","1=Have done, 2=Might do, 3=Would never do",1.55
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q219,"Have you encouraged others online to take political action, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",1.78
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q22,Would you not like to have homosexuals as neighbors?,"1=Mentioned, 2=Not mentioned",1.89
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q220,"Have you organized political activities or protests online, might you, or would you never?","1=Have done, 2=Might do, 3=Would never do",2.34
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q221,"When elections take place at the local level, do you vote always, usually, or never?","1=Always, 2=Usually, 3=Never, 4=Not allowed to vote",1.47
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q222,"When elections take place at the national level, do you vote always, usually, or never?","1=Always, 2=Usually, 3=Never, 4=Not allowed to vote",1.19
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q223,"If there were a national election tomorrow, for which party would you vote?",Country-specific party code,780329.89
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q224,How often are votes counted fairly in this country's elections?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",1.42
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q225,How often are opposition candidates prevented from running?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.88
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q226,How often does TV news favor the governing party?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.5
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q227,How often are voters bribed?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",3.11
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q228,How often do journalists provide fair coverage of elections?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.62
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q229,How often are election officials fair?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",1.67
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q23,Would you not like to have people of a different religion as neighbors?,"1=Mentioned, 2=Not mentioned",1.98
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q230,How often do rich people buy elections?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.22
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q231,How often are voters threatened with violence at the polls?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",3.26
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q232,How often are voters offered a genuine choice in elections?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",2.3
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q233,How often do women have equal opportunities to run for office?,"1=Very often, 2=Fairly often, 3=Not often, 4=Not at all often",1.75
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q234,How important is having honest elections for you?,"1=Very important, 2=Rather important, 3=Not very important, 4=Not at all important",1.13
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q235,Having a strong leader who does not have to bother with parliament and elections — is this good or bad?,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",3.42
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q236,"Having experts, not government, make decisions — is this good or bad?","1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",2.82
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q237,Having the army rule — is this good or bad?,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",3.79
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q238,Having a democratic political system — is this good or bad?,"1=Very good, 2=Fairly good, 3=Fairly bad, 4=Very bad",1.29
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q24,Would you not like to have heavy drinkers as neighbors?,"1=Mentioned, 2=Not mentioned",1.25
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q240,"In political matters, where would you place your views on a left-right scale?",1=Left to 10=Right,5.37
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q241,How essential is it for democracy that governments tax the rich and subsidize the poor?,1=Not essential to 10=Essential,5.58
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q243,How essential is it for democracy that people choose their leaders in free elections?,1=Not essential to 10=Essential,9.54
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q244,How essential is it for democracy that people receive state aid for unemployment?,1=Not essential to 10=Essential,5.36
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q245,How essential is it for democracy that the army takes over when government is incompetent?,1=Not essential to 10=Essential,2.17
