persona_id,country,sex,age_group,education,n_respondents,question_id,mean_response
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q255,2.11
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q256,2.3
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q257,1.83
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q258,2.32
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q259,2.62
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q26,1.94
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q27,2.11
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q28,3.02
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q29,3.16
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q3,1.67
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q30,3.42
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q31,3.24
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q32,2.15
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q33,3.83
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q34,2.98
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q35,3.7
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q36,2.72
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q37,3.74
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q38,2.94
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q39,2.84
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q4,2.22
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q40,2.56
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q41,3.25
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q42,2.11
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q43,1.98
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q44,1.39
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q45,1.64
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q46,1.9
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q47,2.02
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q48,7.8
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q49,7.38
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q5,1.88
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q50,6.4
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q51,3.81
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q52,3.54
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q53,3.54
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q54,3.59
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q55,3.93
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q56,1.78
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q57,1.51
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q58,1.48
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q59,2.11
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q60,1.73
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q61,2.63
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q62,2.14
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q63,2.1
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q65,1.91
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q66,2.73
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q67,2.95
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q68,2.92
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q69,2.1
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q7,1.61
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q70,2.3
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q71,2.89
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q72,3.23
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q73,3.17
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q74,2.63
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q75,2.44
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q76,2.34
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q77,2.76
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q78,2.72
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q79,2.51
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q8,1.42
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q80,2.44
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q81,2.22
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q82,2.76
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q83,2.82
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q84,2.86
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q85,2.78
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q86,2.31
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q87,2.8
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q88,2.26
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q89,2.79
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q9,1.28
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q90,5.41
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q95,0.34
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q96,0.42
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q97,0.22
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q98,0.81
USA_Male_50-64_Higher,USA,Male,50-64,Higher,189,Q99,0.32
